store_id,name,store_type,status,latitude,longitude,address_street,address_city,address_state,address_postal_code,address_country,phone,services,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun
S0109,Portland Store,outlet,active,45.4735,-122.6989,980 Main St,Portland,OR,97201,USA,229-472-3053,automotive|optical|returns,06:00-23:00,10:00-20:00,08:00-24:00,06:00-21:00,07:00-21:00,10:00-24:00,09:00-21:00
S0110,Portland Store,outlet,active,45.5224,-122.7268,848 Market St,Portland,OR,97201,USA,621-575-6580,gift_wrapping|garden_center|pharmacy|optical,08:00-24:00,09:00-20:00,09:00-23:00,06:00-20:00,10:00-21:00,08:00-20:00,08:00-21:00
S0111,Portland Store,regular,inactive,45.5358,-122.6875,783 Broadway St,Portland,OR,97201,USA,338-596-2817,returns|optical|pickup|gift_wrapping|garden_center,08:00-24:00,10:00-20:00,08:00-24:00,10:00-21:00,08:00-20:00,07:00-24:00,10:00-22:00
S0112,Portland Store,regular,active,45.5074,-122.6458,669 Broadway St,Portland,OR,97201,USA,561-384-7547,optical|photo_printing|gift_wrapping|automotive|pharmacy,06:00-23:00,08:00-21:00,10:00-21:00,09:00-23:00,08:00-21:00,closed,10:00-24:00
S0113,Portland Store,regular,active,45.4979,-122.7274,825 Elm St,Portland,OR,97201,USA,636-464-8379,returns|optical|garden_center|gift_wrapping|photo_printing,06:00-21:00,10:00-20:00,09:00-20:00,06:00-21:00,07:00-20:00,07:00-23:00,10:00-22:00
S0114,Portland Store,regular,active,45.5288,-122.7116,308 Elm St,Portland,OR,97201,USA,596-673-8952,gift_wrapping|garden_center|pickup|photo_printing|optical,10:00-21:00,09:00-24:00,08:00-24:00,06:00-22:00,07:00-20:00,06:00-20:00,09:00-22:00
S0115,Portland Store,regular,active,45.5628,-122.6832,246 Main St,Portland,OR,97201,USA,333-459-7736,gift_wrapping|optical,07:00-20:00,06:00-22:00,06:00-21:00,06:00-21:00,09:00-20:00,09:00-21:00,06:00-20:00
S0116,Portland Store,regular,active,45.5318,-122.7229,352 Oak St,Portland,OR,97201,USA,814-897-8667,gift_wrapping|photo_printing|pickup|pharmacy|returns,closed,07:00-22:00,09:00-24:00,08:00-22:00,08:00-24:00,09:00-24:00,09:00-21:00
S0117,Portland Store,flagship,active,45.5126,-122.6653,496 Market St,Portland,OR,97201,USA,366-933-4245,pickup|garden_center|gift_wrapping|pharmacy|automotive,07:00-21:00,closed,closed,06:00-23:00,08:00-21:00,closed,10:00-24:00
S0118,Portland Store,regular,active,45.5306,-122.6986,399 Market St,Portland,OR,97201,USA,856-235-8202,pharmacy|gift_wrapping,08:00-23:00,10:00-20:00,07:00-21:00,10:00-20:00,10:00-21:00,08:00-20:00,08:00-21:00
S0119,Portland Store,regular,active,45.472,-122.6515,826 Oak St,Portland,OR,97201,USA,802-400-7506,pharmacy|gift_wrapping,06:00-24:00,06:00-23:00,10:00-24:00,09:00-20:00,06:00-24:00,08:00-20:00,06:00-22:00
S0120,Portland Store,outlet,active,45.4655,-122.6414,6 Broadway St,Portland,OR,97201,USA,672-554-4832,automotive|gift_wrapping|garden_center,07:00-20:00,08:00-23:00,09:00-20:00,07:00-20:00,09:00-20:00,06:00-20:00,07:00-21:00
S0121,Portland Store,outlet,active,45.5603,-122.6358,149 Washington St,Portland,OR,97201,USA,700-871-4032,pickup|automotive|photo_printing|pharmacy,closed,09:00-22:00,10:00-22:00,07:00-23:00,10:00-24:00,07:00-21:00,08:00-22:00
S0122,Portland Store,outlet,active,45.5427,-122.6548,452 Market St,Portland,OR,97201,USA,796-497-9626,gift_wrapping|garden_center|returns|pharmacy|automotive,08:00-24:00,06:00-21:00,10:00-23:00,07:00-20:00,07:00-24:00,10:00-20:00,10:00-21:00
S0123,Portland Store,regular,active,45.5546,-122.6429,490 Washington St,Portland,OR,97201,USA,486-407-9019,optical|gift_wrapping,07:00-24:00,10:00-20:00,10:00-23:00,closed,07:00-24:00,07:00-24:00,10:00-21:00
S0124,Portland Store,regular,active,45.5191,-122.6892,236 Main St,Portland,OR,97201,USA,758-304-4279,gift_wrapping|photo_printing|pickup,09:00-21:00,10:00-20:00,07:00-23:00,06:00-20:00,08:00-23:00,10:00-24:00,07:00-24:00
S0125,Portland Store,regular,active,45.4915,-122.6942,677 Oak St,Portland,OR,97201,USA,766-344-1919,optical|garden_center|automotive|pickup,10:00-24:00,09:00-21:00,07:00-23:00,07:00-21:00,08:00-21:00,06:00-24:00,06:00-20:00
S0126,Portland Store,regular,active,45.5336,-122.6758,641 Market St,Portland,OR,97201,USA,295-583-9728,optical|automotive|pickup|returns,06:00-20:00,07:00-20:00,10:00-23:00,07:00-22:00,10:00-22:00,06:00-20:00,09:00-22:00
S0127,Portland Store,regular,active,45.4997,-122.6779,666 Main St,Portland,OR,97201,USA,797-766-7094,garden_center|gift_wrapping|pharmacy|returns|optical,07:00-23:00,09:00-20:00,07:00-23:00,06:00-21:00,09:00-21:00,07:00-21:00,07:00-24:00
S0128,Portland Store,outlet,active,45.5497,-122.6791,580 Market St,Portland,OR,97201,USA,806-787-1670,photo_printing|returns|pharmacy,06:00-23:00,07:00-23:00,08:00-23:00,09:00-21:00,08:00-21:00,06:00-21:00,06:00-24:00
S0129,Portland Store,outlet,active,45.5479,-122.7236,566 Park St,Portland,OR,97201,USA,931-860-2455,pickup|photo_printing|automotive|optical,10:00-22:00,08:00-21:00,06:00-22:00,06:00-21:00,09:00-24:00,06:00-24:00,08:00-24:00
S0130,Portland Store,regular,inactive,45.5516,-122.6731,921 Broadway St,Portland,OR,97201,USA,243-378-2241,garden_center|photo_printing|gift_wrapping|pharmacy|pickup,08:00-22:00,10:00-22:00,09:00-24:00,10:00-21:00,06:00-22:00,08:00-20:00,10:00-21:00
S0131,Portland Store,regular,active,45.5206,-122.6302,870 Main St,Portland,OR,97201,USA,422-320-7642,optical|returns|garden_center|automotive,07:00-23:00,09:00-22:00,08:00-22:00,closed,06:00-23:00,07:00-21:00,09:00-20:00
S0132,Portland Store,regular,temporarily_closed,45.507,-122.7073,956 Oak St,Portland,OR,97201,USA,662-256-6849,returns|pharmacy|pickup|photo_printing|automotive,10:00-21:00,07:00-24:00,09:00-24:00,07:00-23:00,08:00-20:00,06:00-21:00,10:00-23:00
S0133,Portland Store,regular,active,45.527,-122.6905,317 Market St,Portland,OR,97201,USA,423-999-5434,automotive|gift_wrapping|pharmacy|photo_printing,06:00-22:00,06:00-21:00,07:00-22:00,08:00-21:00,07:00-23:00,07:00-22:00,06:00-23:00
S0134,Portland Store,regular,active,45.5341,-122.6489,160 Elm St,Portland,OR,97201,USA,320-267-3030,garden_center|automotive|pharmacy|optical,09:00-24:00,10:00-21:00,09:00-23:00,09:00-23:00,09:00-20:00,09:00-23:00,10:00-23:00
S0135,Portland Store,outlet,active,45.5566,-122.6301,462 Broadway St,Portland,OR,97201,USA,799-610-6774,photo_printing|gift_wrapping|pickup|pharmacy,10:00-21:00,06:00-24:00,09:00-22:00,10:00-22:00,09:00-20:00,07:00-23:00,09:00-20:00
S0136,Portland Store,regular,active,45.5581,-122.645,892 Broadway St,Portland,OR,97201,USA,915-920-5879,optical|returns|pickup,10:00-22:00,09:00-21:00,09:00-22:00,10:00-20:00,10:00-22:00,08:00-20:00,10:00-20:00
S0137,Portland Store,outlet,active,45.5227,-122.7096,763 Main St,Portland,OR,97201,USA,568-941-2610,automotive|optical|gift_wrapping|pickup,06:00-24:00,06:00-22:00,07:00-22:00,07:00-23:00,06:00-21:00,07:00-23:00,08:00-22:00
S0138,Portland Store,outlet,active,45.5081,-122.6867,467 Second St,Portland,OR,97201,USA,529-780-7489,pickup|garden_center|optical|pharmacy,06:00-24:00,08:00-23:00,06:00-24:00,closed,06:00-21:00,07:00-23:00,09:00-21:00
S0139,Portland Store,regular,active,45.4714,-122.7131,330 Park St,Portland,OR,97201,USA,307-881-9888,pickup|returns|garden_center|gift_wrapping,09:00-22:00,10:00-22:00,10:00-24:00,09:00-20:00,09:00-21:00,06:00-21:00,07:00-22:00
S0140,Portland Store,outlet,active,45.503,-122.7218,396 Oak St,Portland,OR,97201,USA,740-554-6328,gift_wrapping|photo_printing,06:00-20:00,06:00-24:00,closed,08:00-22:00,08:00-22:00,07:00-22:00,09:00-21:00
S0141,Portland Store,outlet,active,45.4845,-122.6526,875 Oak St,Portland,OR,97201,USA,949-956-3086,garden_center|gift_wrapping,09:00-21:00,08:00-20:00,07:00-24:00,08:00-24:00,07:00-20:00,closed,07:00-21:00
S0142,Portland Store,regular,active,45.5398,-122.6444,70 Elm St,Portland,OR,97201,USA,446-698-1072,optical|automotive|photo_printing|garden_center|gift_wrapping,06:00-23:00,09:00-22:00,closed,08:00-24:00,10:00-20:00,07:00-20:00,08:00-20:00
S0143,Portland Store,regular,active,45.4948,-122.6631,907 Third St,Portland,OR,97201,USA,750-658-4868,automotive|pickup|garden_center|photo_printing,08:00-23:00,10:00-20:00,closed,09:00-23:00,07:00-21:00,09:00-20:00,08:00-20:00
S0144,Portland Store,regular,temporarily_closed,45.5558,-122.6883,77 Oak St,Portland,OR,97201,USA,464-566-5384,photo_printing|automotive|optical|pharmacy|returns,08:00-22:00,06:00-22:00,06:00-24:00,08:00-23:00,06:00-21:00,07:00-24:00,06:00-23:00
S0145,Oklahoma City Store,flagship,active,35.4576,-97.5655,159 Market St,Oklahoma City,OK,73102,USA,245-958-3377,optical|garden_center|photo_printing,06:00-21:00,10:00-23:00,06:00-20:00,07:00-23:00,08:00-22:00,09:00-23:00,08:00-23:00
S0146,Oklahoma City Store,outlet,active,35.4606,-97.5235,144 Third St,Oklahoma City,OK,73102,USA,220-677-7834,automotive|garden_center,07:00-23:00,07:00-20:00,10:00-20:00,09:00-23:00,10:00-21:00,10:00-24:00,10:00-21:00
S0147,Oklahoma City Store,regular,active,35.4777,-97.5488,305 Elm St,Oklahoma City,OK,73102,USA,252-940-2148,automotive|garden_center|pickup,06:00-24:00,closed,08:00-21:00,08:00-20:00,10:00-23:00,10:00-20:00,06:00-21:00
S0148,Oklahoma City Store,regular,active,35.474,-97.4978,704 Washington St,Oklahoma City,OK,73102,USA,372-438-7824,optical|gift_wrapping|photo_printing,06:00-22:00,09:00-20:00,08:00-20:00,09:00-22:00,08:00-21:00,10:00-20:00,08:00-20:00
S0149,Oklahoma City Store,regular,active,35.4953,-97.5219,440 Main St,Oklahoma City,OK,73102,USA,293-926-4554,pharmacy|optical|automotive,07:00-23:00,06:00-21:00,07:00-22:00,10:00-21:00,10:00-23:00,10:00-21:00,09:00-21:00
S0150,Oklahoma City Store,outlet,active,35.4938,-97.5193,272 Elm St,Oklahoma City,OK,73102,USA,243-885-4608,optical|garden_center|photo_printing|returns|pickup,07:00-22:00,07:00-23:00,08:00-23:00,09:00-22:00,09:00-23:00,10:00-21:00,08:00-21:00
S0151,Oklahoma City Store,regular,active,35.4216,-97.5337,639 Oak St,Oklahoma City,OK,73102,USA,425-319-6577,pickup|garden_center,08:00-21:00,09:00-22:00,closed,06:00-24:00,09:00-20:00,06:00-22:00,08:00-23:00
S0152,Oklahoma City Store,regular,active,35.4978,-97.4885,932 Washington St,Oklahoma City,OK,73102,USA,506-851-7343,garden_center|returns|pickup|automotive,09:00-23:00,07:00-22:00,06:00-24:00,closed,10:00-21:00,06:00-20:00,08:00-21:00
S0153,Oklahoma City Store,flagship,active,35.488,-97.5617,518 Oak St,Oklahoma City,OK,73102,USA,290-940-5578,returns|optical|automotive|pharmacy,06:00-22:00,07:00-22:00,closed,10:00-20:00,10:00-21:00,07:00-24:00,06:00-20:00
S0154,Oklahoma City Store,regular,active,35.4896,-97.4951,72 Second St,Oklahoma City,OK,73102,USA,819-302-1851,gift_wrapping|garden_center,06:00-22:00,09:00-21:00,09:00-24:00,06:00-22:00,10:00-23:00,06:00-23:00,08:00-23:00
S0155,Oklahoma City Store,regular,active,35.4206,-97.5072,75 Main St,Oklahoma City,OK,73102,USA,952-555-9425,garden_center|optical,08:00-24:00,06:00-22:00,06:00-23:00,09:00-23:00,06:00-22:00,08:00-23:00,06:00-24:00
S0156,Oklahoma City Store,regular,active,35.4765,-97.5407,586 Washington St,Oklahoma City,OK,73102,USA,201-711-7338,pharmacy|photo_printing|optical|pickup|gift_wrapping,08:00-20:00,07:00-20:00,08:00-23:00,10:00-22:00,10:00-22:00,closed,08:00-24:00
S0157,Oklahoma City Store,regular,inactive,35.4568,-97.5101,561 Elm St,Oklahoma City,OK,73102,USA,280-381-2245,pickup|automotive|photo_printing,07:00-23:00,06:00-22:00,10:00-23:00,closed,06:00-24:00,10:00-24:00,07:00-23:00
S0158,Oklahoma City Store,regular,active,35.465,-97.4984,884 Oak St,Oklahoma City,OK,73102,USA,319-957-4662,returns|automotive|photo_printing|gift_wrapping,08:00-21:00,10:00-21:00,07:00-23:00,06:00-20:00,08:00-21:00,08:00-24:00,08:00-24:00
S0159,Oklahoma City Store,regular,active,35.4731,-97.5238,431 Oak St,Oklahoma City,OK,73102,USA,562-220-7660,automotive|optical|returns|pickup|photo_printing,07:00-21:00,10:00-24:00,08:00-23:00,06:00-23:00,06:00-23:00,06:00-22:00,09:00-20:00
S0160,Oklahoma City Store,regular,active,35.4697,-97.5456,561 Oak St,Oklahoma City,OK,73102,USA,855-560-4822,optical|gift_wrapping|photo_printing|garden_center|pharmacy,08:00-22:00,08:00-23:00,10:00-24:00,closed,09:00-22:00,07:00-20:00,10:00-22:00
S0161,Oklahoma City Store,regular,temporarily_closed,35.4568,-97.4931,944 Oak St,Oklahoma City,OK,73102,USA,771-458-7855,optical|pickup|pharmacy|returns|automotive,08:00-23:00,06:00-21:00,07:00-22:00,08:00-22:00,10:00-23:00,08:00-23:00,07:00-23:00
S0162,Oklahoma City Store,outlet,active,35.4538,-97.5039,817 Market St,Oklahoma City,OK,73102,USA,746-488-1482,garden_center|returns|gift_wrapping,10:00-20:00,06:00-23:00,08:00-22:00,09:00-22:00,09:00-21:00,08:00-20:00,09:00-20:00
S0163,Oklahoma City Store,regular,active,35.4771,-97.5049,771 Elm St,Oklahoma City,OK,73102,USA,292-877-7000,garden_center|photo_printing|optical,07:00-24:00,07:00-20:00,08:00-23:00,08:00-23:00,06:00-24:00,08:00-24:00,10:00-21:00
S0164,Oklahoma City Store,regular,active,35.5121,-97.5445,742 Oak St,Oklahoma City,OK,73102,USA,446-617-3541,photo_printing|optical|pharmacy|gift_wrapping|returns,06:00-24:00,10:00-24:00,06:00-22:00,06:00-23:00,07:00-24:00,06:00-24:00,09:00-21:00
S0165,Oklahoma City Store,regular,active,35.4986,-97.4741,431 Third St,Oklahoma City,OK,73102,USA,921-766-4474,pharmacy|returns|garden_center|gift_wrapping,08:00-20:00,09:00-21:00,09:00-22:00,07:00-20:00,07:00-20:00,09:00-20:00,08:00-23:00
S0166,Oklahoma City Store,regular,active,35.5042,-97.5217,61 Oak St,Oklahoma City,OK,73102,USA,253-972-3372,pharmacy|pickup|gift_wrapping|returns,09:00-20:00,07:00-23:00,08:00-22:00,closed,09:00-21:00,08:00-20:00,07:00-20:00
S0167,Oklahoma City Store,outlet,active,35.5001,-97.5346,964 Elm St,Oklahoma City,OK,73102,USA,736-776-6079,photo_printing|pickup|garden_center,07:00-23:00,06:00-22:00,06:00-21:00,06:00-23:00,06:00-20:00,08:00-24:00,08:00-22:00
S0168,Oklahoma City Store,regular,active,35.4936,-97.528,702 Market St,Oklahoma City,OK,73102,USA,270-467-5867,optical|automotive|pharmacy|pickup|garden_center,09:00-24:00,10:00-23:00,09:00-20:00,07:00-22:00,08:00-23:00,06:00-21:00,06:00-21:00
S0169,Oklahoma City Store,express,active,35.477,-97.4863,581 Main St,Oklahoma City,OK,73102,USA,895-887-7263,returns|pickup|photo_printing|automotive,07:00-21:00,08:00-20:00,06:00-21:00,08:00-23:00,10:00-21:00,10:00-22:00,08:00-21:00
S0170,Oklahoma City Store,outlet,active,35.4455,-97.5168,57 Oak St,Oklahoma City,OK,73102,USA,965-783-8783,automotive|optical|pharmacy|photo_printing,06:00-24:00,06:00-22:00,06:00-23:00,08:00-23:00,closed,08:00-23:00,10:00-23:00
S0171,Oklahoma City Store,outlet,active,35.4297,-97.5513,191 Third St,Oklahoma City,OK,73102,USA,818-579-2807,optical|gift_wrapping|garden_center|returns|automotive,09:00-21:00,08:00-21:00,closed,06:00-23:00,closed,07:00-20:00,07:00-21:00
S0172,Oklahoma City Store,regular,active,35.4486,-97.5518,630 Washington St,Oklahoma City,OK,73102,USA,396-466-9905,pickup|garden_center|automotive|gift_wrapping,10:00-20:00,07:00-21:00,10:00-24:00,closed,closed,06:00-21:00,06:00-23:00
S0173,Oklahoma City Store,regular,active,35.4432,-97.4852,607 Elm St,Oklahoma City,OK,73102,USA,978-489-5374,garden_center|pickup|optical|photo_printing,07:00-23:00,06:00-21:00,08:00-24:00,07:00-23:00,06:00-24:00,08:00-23:00,06:00-24:00
S0174,Oklahoma City Store,regular,active,35.4536,-97.4891,990 Broadway St,Oklahoma City,OK,73102,USA,570-713-9684,garden_center|pickup,10:00-23:00,10:00-23:00,06:00-20:00,10:00-24:00,06:00-24:00,07:00-22:00,10:00-23:00
S0175,Oklahoma City Store,regular,active,35.4317,-97.486,933 Main St,Oklahoma City,OK,73102,USA,469-621-5151,garden_center|returns|photo_printing|pharmacy|automotive,06:00-21:00,09:00-20:00,10:00-23:00,10:00-22:00,closed,10:00-20:00,08:00-21:00
S0176,Oklahoma City Store,regular,active,35.436,-97.4928,958 Elm St,Oklahoma City,OK,73102,USA,332-215-7106,returns|garden_center|optical|pickup|pharmacy,closed,06:00-20:00,06:00-21:00,09:00-20:00,closed,08:00-24:00,10:00-24:00
S0177,Oklahoma City Store,regular,active,35.4519,-97.4968,145 Broadway St,Oklahoma City,OK,73102,USA,602-972-3747,returns|optical|gift_wrapping|automotive|photo_printing,10:00-21:00,08:00-23:00,10:00-23:00,06:00-20:00,08:00-21:00,08:00-24:00,10:00-24:00
S0178,Oklahoma City Store,regular,active,35.5097,-97.5371,316 Park St,Oklahoma City,OK,73102,USA,527-760-9813,optical|pharmacy|garden_center|pickup|photo_printing,08:00-24:00,10:00-23:00,10:00-20:00,10:00-20:00,09:00-21:00,07:00-21:00,09:00-24:00
S0179,Oklahoma City Store,regular,active,35.4953,-97.5252,566 Second St,Oklahoma City,OK,73102,USA,378-346-2128,returns|optical|photo_printing|pickup,closed,09:00-21:00,09:00-24:00,06:00-21:00,06:00-22:00,closed,08:00-21:00
S0180,Oklahoma City Store,outlet,active,35.4948,-97.5163,629 Second St,Oklahoma City,OK,73102,USA,960-732-9435,photo_printing|pickup|pharmacy|garden_center,07:00-21:00,closed,10:00-24:00,10:00-23:00,07:00-20:00,10:00-20:00,07:00-24:00
S0181,San Jose Store,regular,active,37.3458,-121.9271,456 Park St,San Jose,CA,95101,USA,364-355-1488,optical|garden_center,08:00-20:00,06:00-23:00,09:00-20:00,07:00-24:00,07:00-22:00,10:00-22:00,closed
S0182,Long Beach Store,regular,active,33.7339,-118.2128,888 Second St,Long Beach,CA,90801,USA,892-512-9722,photo_printing|gift_wrapping|optical|pickup,07:00-21:00,07:00-20:00,06:00-22:00,09:00-23:00,08:00-22:00,09:00-22:00,10:00-21:00
S0183,San Jose Store,regular,active,37.2895,-121.9268,440 Main St,San Jose,CA,95101,USA,812-771-9163,returns|pharmacy|photo_printing|garden_center,08:00-21:00,10:00-21:00,07:00-23:00,10:00-20:00,09:00-20:00,closed,06:00-23:00
S0184,San Jose Store,regular,active,37.3166,-121.9245,200 Market St,San Jose,CA,95101,USA,381-227-6790,garden_center|gift_wrapping|returns|automotive,09:00-23:00,10:00-22:00,10:00-22:00,06:00-22:00,06:00-21:00,07:00-24:00,08:00-24:00
S0185,Oakland Store,outlet,active,37.7586,-122.3153,921 Oak St,Oakland,CA,94607,USA,474-648-6744,pickup|garden_center|pharmacy,08:00-20:00,10:00-21:00,09:00-20:00,07:00-22:00,closed,09:00-23:00,06:00-22:00
S0186,San Jose Store,regular,active,37.3759,-121.9104,749 Park St,San Jose,CA,95101,USA,575-269-7084,garden_center|optical,06:00-24:00,07:00-24:00,07:00-24:00,09:00-24:00,09:00-21:00,08:00-21:00,10:00-23:00
S0187,San Francisco Store,regular,active,37.7595,-122.3855,687 Oak St,San Francisco,CA,94102,USA,915-245-1257,photo_printing|automotive|pickup|pharmacy|optical,09:00-23:00,09:00-21:00,09:00-23:00,07:00-23:00,08:00-22:00,06:00-24:00,07:00-20:00
S0188,Riverside Store,regular,inactive,33.8974,-117.33,21 Market St,Riverside,CA,92501,USA,395-608-3717,photo_printing|gift_wrapping,10:00-21:00,08:00-21:00,06:00-24:00,06:00-21:00,09:00-21:00,06:00-22:00,09:00-24:00
S0189,Riverside Store,regular,active,33.9008,-117.3292,951 Main St,Riverside,CA,92501,USA,421-700-9460,automotive|pickup|optical|pharmacy,07:00-24:00,09:00-24:00,09:00-20:00,10:00-24:00,09:00-24:00,10:00-20:00,10:00-23:00
S0190,Long Beach Store,regular,active,33.7496,-118.1887,957 Elm St,Long Beach,CA,90801,USA,979-418-8474,photo_printing|pickup|garden_center|returns|pharmacy,06:00-23:00,09:00-21:00,06:00-21:00,08:00-23:00,closed,08:00-23:00,10:00-23:00
S0191,San Jose Store,regular,temporarily_closed,37.3466,-121.9073,383 Third St,San Jose,CA,95101,USA,442-934-3752,automotive|pharmacy|optical|pickup|gift_wrapping,08:00-21:00,09:00-22:00,06:00-21:00,10:00-22:00,06:00-24:00,10:00-23:00,06:00-22:00
S0192,San Diego Store,regular,active,32.6865,-117.1484,758 Elm St,San Diego,CA,92101,USA,919-606-2335,optical|gift_wrapping|automotive|garden_center|photo_printing,closed,08:00-23:00,10:00-21:00,10:00-23:00,07:00-20:00,06:00-23:00,09:00-21:00
S0193,Anaheim Store,outlet,active,33.8045,-117.9606,730 Main St,Anaheim,CA,92805,USA,227-491-1755,gift_wrapping|pharmacy|returns|pickup|optical,10:00-22:00,09:00-22:00,07:00-20:00,06:00-24:00,08:00-24:00,09:00-21:00,08:00-21:00
S0194,Anaheim Store,regular,active,33.8021,-117.8976,564 Market St,Anaheim,CA,92805,USA,737-405-1088,pickup|optical|photo_printing|returns|pharmacy,06:00-24:00,06:00-24:00,06:00-23:00,06:00-24:00,10:00-24:00,10:00-22:00,08:00-20:00
S0195,San Francisco Store,flagship,active,37.751,-122.4411,510 Park St,San Francisco,CA,94102,USA,950-775-3484,optical|gift_wrapping|automotive,08:00-24:00,07:00-24:00,09:00-23:00,06:00-23:00,09:00-22:00,06:00-21:00,09:00-21:00
S0196,Long Beach Store,regular,active,33.773,-118.2226,905 Washington St,Long Beach,CA,90801,USA,275-412-4561,pickup|returns|gift_wrapping,09:00-21:00,08:00-24:00,09:00-23:00,10:00-22:00,06:00-22:00,09:00-23:00,10:00-22:00
S0197,Anaheim Store,regular,active,33.8155,-117.9587,746 Park St,Anaheim,CA,92805,USA,266-362-1803,automotive|pharmacy|optical,10:00-22:00,08:00-21:00,08:00-22:00,08:00-20:00,10:00-22:00,07:00-20:00,10:00-21:00
S0198,San Diego Store,flagship,active,32.6799,-117.2044,947 Third St,San Diego,CA,92101,USA,924-874-7443,automotive|gift_wrapping,07:00-24:00,06:00-22:00,10:00-20:00,10:00-21:00,closed,10:00-20:00,07:00-23:00
